Date,Ticker,Open,High,Low,Close,Volume,Return
2022-09-29,INFY,1591.31,1617.97,1570.03,1592.0,4631756,-0.4635
2022-09-30,INFY,1603.38,1621.17,1593.42,1603.64,2932429,0.7288
2022-10-03,INFY,1631.96,1658.48,1613.8,1620.62,2944416,1.0528
2022-10-04,INFY,1685.02,1714.12,1667.9,1684.57,4176531,3.8703
2022-10-05,INFY,1663.0,1686.53,1630.38,1663.17,4632563,-1.2787
2022-10-06,INFY,1603.86,1610.89,1583.12,1609.39,790606,-3.287
2022-10-07,INFY,1562.47,1598.84,1551.48,1584.65,4415817,-1.5491
2022-10-10,INFY,1639.9,1648.28,1614.04,1630.96,2260907,2.8804
2022-10-11,INFY,1631.78,1633.22,1617.46,1631.8,2630488,0.0519
2022-10-12,INFY,1653.36,1682.17,1652.32,1660.63,2443008,1.751
2022-10-13,INFY,1662.67,1679.72,1623.12,1645.31,529121,-0.9269
2022-10-14,INFY,1635.42,1637.41,1625.12,1631.83,3079145,-0.8224
2022-10-17,INFY,1583.81,1605.16,1566.88,1585.44,4935937,-2.8841
2022-10-18,INFY,1585.05,1591.08,1574.79,1577.02,3725381,-0.5323
2022-10-19,INFY,1580.69,1610.32,1552.85,1577.79,2736920,0.0485
2022-10-20,INFY,1604.5,1626.87,1601.15,1601.71,603309,1.5048
2022-10-21,INFY,1612.62,1617.67,1602.25,1617.54,3834269,0.9838
2022-10-24,INFY,1679.45,1708.72,1660.79,1673.62,3508500,3.4081
2022-10-25,INFY,1677.6,1679.79,1643.96,1669.75,2535263,-0.2315
2022-10-26,INFY,1672.09,1677.54,1639.54,1677.15,2143546,0.4423
2022-10-27,INFY,1661.32,1690.47,1654.96,1677.21,2129357,0.0035
2022-10-28,INFY,1665.88,1671.07,1653.39,1658.01,1467962,-1.1517
2022-10-31,INFY,1675.34,1702.75,1649.33,1670.09,2112030,0.7264
2022-11-01,INFY,1669.78,1701.33,1655.56,1662.78,1227125,-0.4387
2022-11-02,INFY,1711.38,1738.19,1710.15,1710.98,2098935,2.8574
2022-11-03,INFY,1696.81,1709.3,1680.85,1688.68,4708031,-1.312
2022-11-04,INFY,1673.97,1689.27,1666.12,1679.46,3107455,-0.5477
2022-11-07,INFY,1643.28,1656.08,1625.15,1644.81,3115440,-2.0844
2022-11-08,INFY,1646.13,1657.66,1631.32,1654.8,4134993,0.6052
2022-11-09,INFY,1627.72,1657.14,1607.56,1618.36,4446857,-2.2268
2022-11-10,INFY,1618.24,1626.52,1608.88,1618.62,3060706,0.0162
2022-11-11,INFY,1589.09,1597.04,1578.74,1587.25,2126555,-1.9572
2022-11-14,INFY,1564.78,1587.18,1534.48,1561.39,2866971,-1.6422
2022-11-15,INFY,1539.85,1560.73,1525.65,1541.68,4407112,-1.2704
2022-11-16,INFY,1567.81,1597.88,1534.69,1561.39,1879859,1.2702
2022-11-17,INFY,1572.28,1603.13,1528.3,1559.35,4913998,-0.1308
2022-11-18,INFY,1564.19,1577.25,1541.14,1556.57,2582689,-0.1787
2022-11-21,INFY,1558.45,1600.95,1529.51,1571.99,3778027,0.9861
2022-11-22,INFY,1555.77,1585.49,1549.49,1554.92,1309083,-1.0921
2022-11-23,INFY,1505.43,1531.21,1494.95,1504.27,4932102,-3.3118
2022-11-24,INFY,1486.04,1513.76,1457.4,1476.87,3851049,-1.8382
2022-11-25,INFY,1466.11,1487.79,1459.13,1470.15,4527684,-0.4561
2022-11-28,INFY,1461.72,1472.72,1444.42,1469.36,4024298,-0.0532
2022-11-29,INFY,1490.03,1515.65,1457.16,1483.83,2437665,0.9799
2022-11-30,INFY,1480.48,1489.73,1451.65,1480.62,1573238,-0.2169
2022-12-01,INFY,1502.19,1534.77,1486.12,1506.89,4102643,1.7588
2022-12-02,INFY,1514.66,1532.38,1492.34,1516.63,3051536,0.6446
2022-12-05,INFY,1470.75,1495.71,1453.01,1481.2,1593350,-2.3638
2022-12-06,INFY,1420.06,1443.67,1406.94,1418.86,1781589,-4.3004
2022-12-07,INFY,1393.06,1406.02,1383.13,1395.18,1352016,-1.6826
2022-12-08,INFY,1402.6,1405.58,1381.69,1398.88,4898299,0.2643
2022-12-09,INFY,1406.71,1430.22,1396.98,1408.15,3665608,0.6608
2022-12-12,INFY,1406.3,1414.47,1384.99,1406.05,1844766,-0.1493
2022-12-13,INFY,1406.14,1433.19,1402.59,1409.35,1473412,0.2344
2022-12-14,INFY,1439.94,1468.19,1419.25,1441.78,4388224,2.2749
2022-12-15,INFY,1434.41,1453.86,1419.74,1442.55,3746513,0.0538
2022-12-16,INFY,1459.09,1478.65,1449.22,1451.6,3651444,0.6248
2022-12-19,INFY,1491.67,1492.51,1466.62,1491.98,794193,2.7441
2022-12-20,INFY,1432.78,1470.15,1417.02,1447.17,4845212,-3.0493
2022-12-21,INFY,1478.48,1503.99,1456.75,1490.3,2477013,2.9365
2022-12-22,INFY,1434.68,1442.27,1423.75,1427.28,3737597,-4.3205
2022-12-23,INFY,1407.5,1432.44,1403.13,1407.8,1313333,-1.3742
2022-12-26,INFY,1394.76,1406.32,1370.25,1394.9,3241268,-0.9205
2022-12-27,INFY,1357.09,1379.46,1344.42,1357.11,914519,-2.7466
2022-12-28,INFY,1357.02,1368.43,1345.71,1353.72,2572014,-0.2503
2022-12-29,INFY,1363.3,1389.19,1338.91,1352.95,1559912,-0.057
2022-12-30,INFY,1373.54,1391.95,1360.3,1370.49,2620106,1.2881
2023-01-02,INFY,1389.62,1408.17,1360.47,1387.49,4412924,1.2333
2023-01-03,INFY,1388.03,1395.46,1382.57,1392.01,505592,0.325
2023-01-04,INFY,1408.21,1440.37,1393.28,1419.15,2574352,1.9313
2023-01-05,INFY,1438.64,1453.6,1425.69,1435.23,4986134,1.1264
2023-01-06,INFY,1431.72,1452.29,1423.04,1427.75,4876819,-0.5224
2023-01-09,INFY,1438.94,1463.91,1411.57,1431.07,3054317,0.2324
2023-01-10,INFY,1428.24,1448.33,1412.24,1416.12,3491166,-1.0507
2023-01-11,INFY,1379.29,1401.19,1371.72,1387.34,3141349,-2.0533
2023-01-12,INFY,1393.59,1421.71,1380.01,1397.88,2555256,0.7575
2023-01-13,INFY,1367.68,1387.87,1351.57,1363.12,1312000,-2.5181
2023-01-16,INFY,1359.2,1379.99,1334.44,1359.19,4137773,-0.2887
2023-01-17,INFY,1316.95,1340.96,1290.49,1307.51,2443983,-3.8766
2023-01-18,INFY,1308.22,1313.1,1306.4,1309.48,4429543,0.1507
2023-01-19,INFY,1306.73,1319.77,1290.08,1293.79,1485879,-1.2059
2023-01-20,INFY,1307.1,1310.34,1291.42,1306.74,1381824,0.9959
2023-01-23,INFY,1312.79,1332.48,1296.32,1302.2,1484706,-0.3482
2023-01-24,INFY,1284.12,1310.99,1279.1,1299.76,3431949,-0.1869
2023-01-25,INFY,1304.47,1323.27,1275.61,1301.31,2963931,0.1187
2023-01-26,INFY,1288.39,1291.52,1269.96,1288.24,3456459,-1.0095
2023-01-27,INFY,1262.91,1292.1,1255.27,1276.27,1584031,-0.9331
2023-01-30,INFY,1264.33,1267.28,1263.63,1264.43,2117975,-0.9324
2023-01-31,INFY,1254.31,1271.03,1234.36,1262.12,3499695,-0.1828
2023-02-01,INFY,1247.35,1264.0,1232.95,1250.6,2764272,-0.9168
2023-02-02,INFY,1262.52,1279.98,1252.74,1260.59,2194862,0.7958
2023-02-03,INFY,1222.85,1235.86,1209.95,1223.6,1953840,-2.9786
2023-02-06,INFY,1195.29,1212.76,1171.77,1193.17,2195133,-2.5185
2023-02-07,INFY,1233.43,1237.72,1230.9,1232.46,1751656,3.2406
2023-02-08,INFY,1238.18,1254.07,1205.85,1223.77,3659925,-0.708
2023-02-09,INFY,1204.76,1214.06,1182.44,1203.2,1233901,-1.695
2023-02-10,INFY,1203.72,1207.43,1190.52,1203.04,3518251,-0.0133
2023-02-13,INFY,1221.76,1242.62,1195.77,1219.2,844374,1.3341
2023-02-14,INFY,1232.76,1256.99,1227.05,1232.93,2316538,1.1197
2023-02-15,INFY,1208.06,1223.54,1190.64,1217.71,2747601,-1.2419
2023-02-16,INFY,1211.68,1215.5,1197.24,1207.5,4685389,-0.8415
2023-02-17,INFY,1208.78,1227.27,1191.93,1201.03,3477359,-0.5373
2023-02-20,INFY,1217.16,1241.28,1192.4,1207.77,1977126,0.5593
2023-02-21,INFY,1213.23,1223.39,1194.33,1209.07,2160764,0.1073
2023-02-22,INFY,1189.12,1209.56,1180.39,1190.72,3732665,-1.5289
2023-02-23,INFY,1182.36,1185.84,1171.94,1180.81,4403689,-0.8362
2023-02-24,INFY,1186.35,1191.76,1164.56,1175.85,4071599,-0.421
2023-02-27,INFY,1204.86,1209.61,1180.93,1206.21,4551046,2.5495
2023-02-28,INFY,1195.76,1218.96,1176.66,1202.94,1482193,-0.2715
2023-03-01,INFY,1286.98,1302.11,1263.6,1272.92,2716098,5.6548
2023-03-02,INFY,1261.04,1284.27,1251.88,1267.49,2633906,-0.4277
2023-03-03,INFY,1222.42,1236.27,1200.5,1232.11,2386696,-2.8313
2023-03-06,INFY,1241.83,1243.85,1220.53,1239.86,594336,0.6271
2023-03-07,INFY,1265.09,1278.6,1246.0,1262.51,1502015,1.8102
2023-03-08,INFY,1276.04,1289.56,1254.94,1273.13,1985426,0.8377
2023-03-09,INFY,1283.38,1294.2,1276.32,1277.77,2347863,0.3644
2023-03-10,INFY,1268.91,1287.28,1266.55,1269.93,1714894,-0.6155
2023-03-13,INFY,1263.24,1274.76,1255.26,1264.17,2096326,-0.4546
2023-03-14,INFY,1212.01,1236.32,1200.56,1215.49,3971670,-3.9267
2023-03-15,INFY,1234.59,1253.79,1216.2,1233.75,1970566,1.4904
2023-03-16,INFY,1229.51,1237.77,1207.01,1226.19,1493262,-0.6146
2023-03-17,INFY,1256.36,1278.83,1228.56,1250.69,2599269,1.9788
2023-03-20,INFY,1234.23,1251.99,1227.54,1239.79,614460,-0.8754
2023-03-21,INFY,1231.32,1250.54,1212.9,1239.04,1522461,-0.0609
2023-03-22,INFY,1271.61,1289.95,1240.82,1266.01,606439,2.1536
2023-03-23,INFY,1292.05,1320.26,1286.67,1295.48,805182,2.301
2023-03-24,INFY,1308.06,1315.41,1306.23,1314.53,3936713,1.4601
2023-03-27,INFY,1261.98,1278.22,1239.35,1273.76,609549,-3.1509
2023-03-28,INFY,1255.55,1275.77,1243.41,1246.78,1145169,-2.141
2023-03-29,INFY,1263.85,1275.01,1243.94,1262.11,1295999,1.2219
2023-03-30,INFY,1250.99,1272.47,1237.92,1247.58,3398178,-1.1573
2023-03-31,INFY,1252.26,1261.06,1240.64,1249.52,1989383,0.1554
2023-04-03,INFY,1255.65,1280.14,1230.72,1254.31,1407027,0.3826
2023-04-04,INFY,1260.02,1265.61,1251.17,1260.17,3802822,0.4655
2023-04-05,INFY,1237.69,1261.62,1227.6,1238.12,1497301,-1.7648
2023-04-06,INFY,1254.06,1280.12,1253.67,1260.22,4719753,1.7689
2023-04-07,INFY,1238.38,1273.75,1233.83,1249.41,4128960,-0.8616
2023-04-10,INFY,1276.55,1280.68,1253.25,1262.38,4475431,1.0328
2023-04-11,INFY,1258.56,1267.45,1241.56,1258.32,3569173,-0.3222
2023-04-12,INFY,1297.63,1305.61,1295.97,1300.47,1744804,3.2955
2023-04-13,INFY,1327.96,1355.42,1318.67,1333.3,3445339,2.4925
2023-04-14,INFY,1390.17,1397.63,1372.81,1382.91,3898734,3.6537
2023-04-17,INFY,1423.77,1438.75,1400.24,1422.75,4679037,2.8398
2023-04-18,INFY,1413.8,1425.42,1406.02,1419.93,731139,-0.1983
2023-04-19,INFY,1405.38,1427.43,1380.31,1407.52,4415933,-0.8777
2023-04-20,INFY,1383.17,1403.73,1354.95,1381.03,4152153,-1.9002
2023-04-21,INFY,1385.02,1390.9,1378.89,1387.71,4310718,0.4826
2023-04-24,INFY,1394.36,1413.48,1378.2,1388.7,1402197,0.0714
2023-04-25,INFY,1402.84,1407.48,1367.74,1388.1,1112578,-0.0431
2023-04-26,INFY,1366.19,1395.21,1358.85,1369.08,3474553,-1.3794
2023-04-27,INFY,1375.96,1402.17,1353.23,1377.92,1246897,0.6437
2023-04-28,INFY,1363.73,1374.94,1337.17,1369.42,1336443,-0.6192
2023-05-01,INFY,1357.59,1367.88,1340.45,1358.64,4919397,-0.7903
2023-05-02,INFY,1349.48,1379.08,1345.12,1362.84,4594241,0.3086
2023-05-03,INFY,1368.93,1391.02,1361.39,1361.44,3094368,-0.1024
2023-05-04,INFY,1320.36,1354.31,1309.54,1329.23,3415277,-2.3945
2023-05-05,INFY,1306.65,1322.94,1300.72,1311.94,2972290,-1.3091
2023-05-08,INFY,1324.83,1337.78,1303.77,1324.27,3843355,0.9354
2023-05-09,INFY,1332.71,1336.88,1311.16,1323.59,2775623,-0.0511
2023-05-10,INFY,1275.51,1289.94,1259.38,1280.98,3248378,-3.2723
2023-05-11,INFY,1295.47,1322.41,1279.76,1296.68,3811081,1.218
2023-05-12,INFY,1297.88,1322.22,1295.04,1295.98,4073615,-0.054
2023-05-15,INFY,1268.9,1283.72,1250.94,1273.18,3175943,-1.7749
2023-05-16,INFY,1258.4,1264.79,1237.62,1259.16,3834857,-1.1072
2023-05-17,INFY,1253.04,1277.56,1241.23,1263.08,1174509,0.3109
2023-05-18,INFY,1213.69,1227.2,1199.56,1216.9,728478,-3.7247
2023-05-19,INFY,1233.54,1252.11,1222.47,1226.0,961051,0.7449
2023-05-22,INFY,1252.2,1267.97,1230.68,1247.11,3849028,1.7075
2023-05-23,INFY,1263.71,1283.26,1239.96,1266.52,1862724,1.544
2023-05-24,INFY,1285.46,1301.67,1267.15,1292.0,4052344,1.9922
2023-05-25,INFY,1274.01,1291.11,1273.64,1275.37,4415216,-1.2959
2023-05-26,INFY,1288.87,1316.28,1280.89,1298.37,3657293,1.7878
2023-05-29,INFY,1303.51,1321.7,1278.64,1304.79,2310021,0.4929
2023-05-30,INFY,1284.14,1304.68,1266.98,1286.78,979716,-1.39
2023-05-31,INFY,1294.52,1320.52,1286.12,1297.42,4425247,0.8236
2023-06-01,INFY,1306.55,1314.49,1290.86,1307.47,2013863,0.7719
2023-06-02,INFY,1346.17,1350.38,1338.18,1342.57,3077478,2.6489
2023-06-05,INFY,1363.47,1371.53,1338.25,1370.58,3758663,2.0652
2023-06-06,INFY,1361.48,1380.54,1344.43,1354.99,4682829,-1.144
2023-06-07,INFY,1370.94,1380.14,1358.03,1363.27,2839226,0.6091
2023-06-08,INFY,1386.44,1400.46,1369.3,1371.35,4479972,0.5909
2023-06-09,INFY,1379.68,1381.7,1376.67,1377.64,3764136,0.4572
2023-06-12,INFY,1381.02,1406.63,1353.24,1370.93,2191848,-0.4882
2023-06-13,INFY,1419.76,1436.47,1393.61,1412.86,2070111,3.013
2023-06-14,INFY,1399.72,1403.22,1379.98,1398.39,2980181,-1.0293
2023-06-15,INFY,1430.25,1450.7,1421.26,1439.01,3720313,2.8629
2023-06-16,INFY,1411.28,1420.11,1382.72,1404.99,3693729,-2.3922
2023-06-19,INFY,1398.0,1422.23,1372.87,1396.33,3822339,-0.6184
2023-06-20,INFY,1427.67,1452.69,1397.95,1415.02,705447,1.3298
2023-06-21,INFY,1395.48,1417.54,1373.22,1390.34,2400392,-1.7598
2023-06-22,INFY,1380.74,1391.45,1368.2,1373.48,1219564,-1.2195
2023-06-23,INFY,1382.44,1412.6,1358.71,1386.45,655741,0.9394
2023-06-26,INFY,1348.35,1355.78,1344.43,1346.71,3785208,-2.9083
2023-06-27,INFY,1359.45,1390.81,1337.63,1372.65,4943669,1.9081
2023-06-28,INFY,1411.92,1426.7,1396.22,1408.01,4615432,2.5436
2023-06-29,INFY,1454.14,1466.87,1442.5,1445.34,4430909,2.6165
2023-06-30,INFY,1463.92,1469.43,1452.01,1453.8,1866415,0.5834
2023-07-03,INFY,1441.13,1450.62,1412.64,1443.7,1211794,-0.6973
2023-07-04,INFY,1422.24,1458.85,1406.06,1435.26,2273067,-0.5861
2023-07-05,INFY,1438.84,1462.02,1426.05,1442.72,2487198,0.5185
2023-07-06,INFY,1445.77,1473.27,1419.01,1446.34,4434910,0.2503
2023-07-07,INFY,1440.39,1460.01,1424.14,1437.45,1943970,-0.6164
2023-07-10,INFY,1462.13,1478.92,1437.37,1477.12,1697828,2.7227
2023-07-11,INFY,1470.63,1474.82,1445.52,1471.4,4911533,-0.3885
2023-07-12,INFY,1500.42,1530.07,1477.91,1508.24,4667368,2.4734
2023-07-13,INFY,1522.19,1529.83,1508.39,1511.26,3719883,0.1999
2023-07-14,INFY,1495.03,1520.21,1466.48,1512.69,1134977,0.0944
2023-07-17,INFY,1534.26,1546.72,1507.37,1526.53,3033683,0.9107
2023-07-18,INFY,1538.92,1563.11,1526.35,1540.15,1634410,0.8886
2023-07-19,INFY,1521.1,1556.47,1497.79,1536.83,1196152,-0.2157
2023-07-20,INFY,1565.14,1571.22,1549.83,1552.12,659473,0.99
2023-07-21,INFY,1581.45,1609.79,1565.23,1570.84,1937566,1.1988
2023-07-24,INFY,1626.2,1657.82,1594.2,1616.1,920736,2.8405
2023-07-25,INFY,1619.3,1644.95,1598.17,1618.55,907904,0.1512
2023-07-26,INFY,1592.32,1603.85,1575.62,1597.68,1647949,-1.2974
2023-07-27,INFY,1580.37,1605.46,1558.54,1579.86,2640326,-1.122
2023-07-28,INFY,1649.74,1666.95,1613.99,1645.25,3448151,4.0555
2023-07-31,INFY,1589.66,1594.89,1585.51,1593.98,4408334,-3.1656
2023-08-01,INFY,1555.83,1583.39,1545.16,1562.53,1403906,-1.9929
2023-08-02,INFY,1567.54,1598.17,1554.51,1563.69,4027167,0.0741
2023-08-03,INFY,1549.4,1562.77,1518.93,1547.88,4726883,-1.0157
2023-08-04,INFY,1577.32,1579.32,1564.17,1570.05,3961299,1.4221
2023-08-07,INFY,1602.28,1609.67,1578.48,1590.17,2068993,1.2734
2023-08-08,INFY,1583.01,1600.69,1547.7,1576.26,1911009,-0.8789
2023-08-09,INFY,1608.24,1643.15,1586.69,1617.56,2833976,2.5864
2023-08-10,INFY,1587.87,1593.87,1586.89,1587.98,4227045,-1.8457
2023-08-11,INFY,1571.71,1578.6,1538.55,1568.67,3492311,-1.2233
2023-08-14,INFY,1618.17,1648.02,1609.71,1611.65,2527924,2.7032
2023-08-15,INFY,1583.52,1611.44,1560.3,1576.75,1113578,-2.1892
2023-08-16,INFY,1586.09,1615.61,1578.41,1586.55,3504709,0.6197
2023-08-17,INFY,1625.91,1635.64,1605.37,1629.91,3594670,2.696
2023-08-18,INFY,1567.79,1597.04,1551.08,1559.92,2763537,-4.3887
2023-08-21,INFY,1554.39,1564.96,1526.09,1551.46,1042547,-0.5441
2023-08-22,INFY,1579.35,1595.67,1559.3,1577.13,2494139,1.6409
2023-08-23,INFY,1564.84,1584.71,1555.05,1570.38,4218269,-0.4291
2023-08-24,INFY,1588.94,1620.02,1545.21,1572.43,4792173,0.1308
2023-08-25,INFY,1579.9,1588.2,1553.41,1577.94,2696348,0.3497
2023-08-28,INFY,1586.14,1617.22,1570.49,1586.83,4316063,0.5617
2023-08-29,INFY,1567.66,1597.73,1550.32,1565.71,902277,-1.34
2023-08-30,INFY,1585.67,1615.82,1570.83,1586.71,801757,1.3326
2023-08-31,INFY,1583.81,1605.47,1566.7,1594.08,3684362,0.4635
2023-09-01,INFY,1566.13,1577.88,1536.95,1563.79,4870441,-1.9183
2023-09-04,INFY,1540.66,1558.26,1538.39,1551.93,844605,-0.7616
2023-09-05,INFY,1516.33,1530.75,1503.77,1515.54,1164205,-2.3724
2023-09-06,INFY,1509.4,1529.09,1486.75,1521.52,4885419,0.3935
2023-09-07,INFY,1518.19,1553.97,1488.92,1534.72,4810049,0.8641
2023-09-08,INFY,1545.45,1572.27,1536.01,1540.73,2541294,0.3907
2023-09-11,INFY,1547.08,1585.21,1545.74,1555.67,694703,0.9647
2023-09-12,INFY,1563.05,1576.74,1534.56,1559.67,2223118,0.2569
2023-09-13,INFY,1581.82,1595.47,1549.81,1580.48,3526372,1.3256
2023-09-14,INFY,1578.68,1594.93,1554.97,1577.52,1915600,-0.1874
2023-09-15,INFY,1591.93,1626.05,1574.29,1596.93,1989792,1.2231
2023-09-18,INFY,1561.85,1565.33,1554.56,1562.87,2524627,-2.156
2023-09-19,INFY,1521.64,1536.0,1492.47,1526.65,2536471,-2.3453
2023-09-20,INFY,1536.58,1542.64,1507.26,1529.35,4015237,0.1772
2023-09-21,INFY,1543.98,1571.71,1522.55,1547.72,2746020,1.1936
2023-09-22,INFY,1539.0,1552.57,1511.85,1540.91,2840700,-0.4405
2023-09-25,INFY,1563.99,1594.15,1530.9,1558.19,2330220,1.1148
2023-09-26,INFY,1562.02,1597.57,1559.5,1566.89,3394921,0.5568
2023-09-27,INFY,1500.15,1540.37,1499.55,1513.71,3639190,-3.453
2023-09-28,INFY,1566.81,1591.2,1559.83,1575.16,758260,3.9797
2023-09-29,INFY,1550.42,1579.29,1514.2,1542.28,685128,-2.1098
2023-10-02,INFY,1518.79,1530.24,1501.96,1518.16,4332556,-1.576
2023-10-03,INFY,1550.85,1563.03,1528.53,1548.59,717887,1.9843
2023-10-04,INFY,1551.86,1566.54,1538.85,1549.57,2877814,0.0636
2023-10-05,INFY,1543.62,1565.14,1516.94,1529.94,4261202,-1.2753
2023-10-06,INFY,1502.47,1520.15,1493.46,1518.23,2857521,-0.7683
2023-10-09,INFY,1495.16,1512.16,1467.04,1496.12,899741,-1.4668
2023-10-10,INFY,1476.57,1505.09,1464.18,1476.35,1635579,-1.3305
2023-10-11,INFY,1496.59,1498.75,1471.57,1496.74,1205394,1.3718
2023-10-12,INFY,1490.5,1493.07,1479.95,1484.56,847758,-0.8168
2023-10-13,INFY,1464.29,1491.93,1449.03,1458.28,2082611,-1.7863
2023-10-16,INFY,1438.43,1463.93,1433.21,1439.99,2012291,-1.262
2023-10-17,INFY,1424.49,1436.64,1416.13,1436.62,3446388,-0.2341
2023-10-18,INFY,1436.67,1449.64,1399.93,1418.87,4183222,-1.2434
2023-10-19,INFY,1411.84,1420.62,1407.85,1411.88,3097710,-0.4936
2023-10-20,INFY,1421.31,1426.08,1405.46,1420.69,2961664,0.6218
2023-10-23,INFY,1418.45,1419.93,1409.46,1409.55,4114977,-0.7874
2023-10-24,INFY,1386.78,1396.46,1359.52,1389.51,1686274,-1.4315
2023-10-25,INFY,1382.44,1400.48,1372.59,1373.56,2649375,-1.1546
2023-10-26,INFY,1404.72,1415.43,1383.53,1406.88,3168919,2.3966
2023-10-27,INFY,1473.67,1482.73,1434.92,1460.31,4127861,3.7274
2023-10-30,INFY,1465.22,1472.92,1432.77,1461.89,2080841,0.1084
2023-10-31,INFY,1475.47,1483.34,1456.28,1480.47,2752912,1.2623
2023-11-01,INFY,1473.32,1490.8,1439.75,1457.43,1506613,-1.5678
2023-11-02,INFY,1447.67,1468.84,1427.22,1443.32,1914831,-0.9733
2023-11-03,INFY,1450.41,1483.35,1428.23,1454.84,3829495,0.7949
2023-11-06,INFY,1388.12,1404.29,1363.95,1397.96,4301289,-3.9882
2023-11-07,INFY,1421.81,1426.44,1401.91,1416.87,1252628,1.3435
2023-11-08,INFY,1413.47,1433.46,1383.53,1403.75,4960507,-0.9298
2023-11-09,INFY,1381.35,1390.28,1352.14,1378.68,3131940,-1.8024
2023-11-10,INFY,1390.51,1404.66,1385.12,1388.22,4951071,0.6899
2023-11-13,INFY,1434.2,1454.53,1406.33,1423.11,3801546,2.4821
2023-11-14,INFY,1420.22,1432.14,1414.08,1415.98,1078196,-0.5021
2023-11-15,INFY,1418.78,1434.03,1406.42,1423.46,777390,0.5266
2023-11-16,INFY,1430.5,1447.53,1409.72,1434.91,4600309,0.8013
2023-11-17,INFY,1445.21,1458.42,1430.25,1441.21,3630747,0.438
2023-11-20,INFY,1420.98,1421.0,1414.58,1417.42,4396046,-1.6644
2023-11-21,INFY,1430.99,1436.39,1399.62,1423.25,551535,0.41
2023-11-22,INFY,1430.77,1448.2,1421.17,1428.14,1211184,0.3431
2023-11-23,INFY,1368.42,1368.9,1350.09,1363.79,4153144,-4.6105
2023-11-24,INFY,1386.64,1394.31,1380.08,1384.23,4312641,1.4879
2023-11-27,INFY,1356.21,1368.15,1322.99,1349.7,1751490,-2.5262
2023-11-28,INFY,1358.1,1370.1,1342.69,1353.05,4949325,0.248
2023-11-29,INFY,1387.04,1390.16,1364.25,1388.83,1191520,2.6102
2023-11-30,INFY,1382.2,1407.72,1371.57,1383.5,1875274,-0.3845
2023-12-01,INFY,1361.73,1364.19,1350.02,1359.52,1086609,-1.7484
2023-12-04,INFY,1373.69,1397.75,1366.32,1372.92,3062356,0.9806
2023-12-05,INFY,1415.7,1443.75,1395.08,1406.46,2460665,2.4132
2023-12-06,INFY,1382.07,1387.01,1356.44,1380.61,3215674,-1.8546
2023-12-07,INFY,1317.28,1328.6,1299.85,1326.72,1796631,-3.9813
2023-12-08,INFY,1346.07,1357.36,1344.64,1354.08,2873462,2.0405
2023-12-11,INFY,1372.65,1397.73,1357.8,1374.29,2609535,1.4821
2023-12-12,INFY,1388.72,1415.73,1369.95,1383.73,1777333,0.6843
2023-12-13,INFY,1337.57,1358.32,1319.19,1342.44,4305002,-3.0297
2023-12-14,INFY,1360.97,1386.75,1336.06,1356.55,4370740,1.046
2023-12-15,INFY,1375.72,1402.27,1360.15,1381.01,972372,1.787
2023-12-18,INFY,1434.15,1450.46,1407.9,1433.01,1826759,3.6959
2023-12-19,INFY,1429.55,1455.69,1408.28,1426.6,1672385,-0.4485
2023-12-20,INFY,1422.71,1444.29,1413.09,1430.89,1745678,0.3004
2023-12-21,INFY,1382.61,1394.0,1369.5,1379.88,1009916,-3.6295
2023-12-22,INFY,1414.54,1434.91,1379.11,1403.21,2245048,1.6762
2023-12-25,INFY,1424.93,1447.7,1417.53,1426.34,3366889,1.6351
2023-12-26,INFY,1437.15,1447.34,1432.5,1436.6,2178180,0.7165
2023-12-27,INFY,1468.2,1482.16,1444.27,1466.34,3303779,2.049
2023-12-28,INFY,1448.07,1454.32,1435.04,1447.41,819729,-1.299
2023-12-29,INFY,1442.66,1446.12,1435.95,1442.49,4318203,-0.3408
2024-01-01,INFY,1438.15,1448.66,1414.29,1438.53,2837214,-0.2744
2024-01-02,INFY,1454.62,1480.56,1449.24,1466.11,3782869,1.8987
2024-01-03,INFY,1498.17,1502.88,1472.88,1494.78,2701421,1.9368
2024-01-04,INFY,1495.25,1508.23,1485.07,1503.33,3647554,0.5701
2024-01-05,INFY,1513.42,1517.17,1489.05,1510.58,3039862,0.481
2024-01-08,INFY,1530.59,1557.4,1501.67,1525.25,1222312,0.9666
2024-01-09,INFY,1520.09,1541.19,1512.23,1517.0,1531690,-0.542
2024-01-10,INFY,1546.13,1557.51,1520.63,1552.99,4186310,2.3449
2024-01-11,INFY,1544.0,1564.42,1522.5,1541.57,2032338,-0.7383
2024-01-12,INFY,1551.68,1568.43,1525.02,1553.34,532885,0.7602
2024-01-15,INFY,1533.59,1555.53,1532.63,1538.13,2855688,-0.9837
2024-01-16,INFY,1579.69,1605.87,1539.89,1563.56,3717197,1.6396
2024-01-17,INFY,1554.37,1576.25,1523.72,1561.38,4336786,-0.1393
2024-01-18,INFY,1621.7,1631.04,1594.95,1617.69,4165560,3.5432
2024-01-19,INFY,1627.02,1652.41,1585.07,1614.71,4742197,-0.185
2024-01-22,INFY,1644.28,1649.52,1627.52,1641.13,1519678,1.6235
2024-01-23,INFY,1619.13,1654.16,1596.41,1624.13,3715697,-1.0418
2024-01-24,INFY,1611.69,1646.58,1593.41,1616.15,1903058,-0.4923
2024-01-25,INFY,1604.2,1626.62,1593.44,1615.48,4442929,-0.0415
