Date,Month,Season,TempMax_C,TempMin_C,TempAvg_C,Rainfall_mm,Humidity_%,WindSpeed_kmh,Extreme
2023-12-04,12,Winter2,19.5,4.1,11.8,0.1,53.8,14.3,True
2023-12-05,12,Winter2,20.1,9.0,14.6,0.4,49.8,6.8,False
2023-12-06,12,Winter2,15.7,4.1,9.9,0.6,48.4,13.0,True
2023-12-07,12,Winter2,14.7,7.6,11.1,0.2,47.8,9.6,False
2023-12-08,12,Winter2,16.2,6.6,11.4,0.0,50.9,4.3,False
2023-12-09,12,Winter2,22.7,8.6,15.6,0.2,52.8,10.5,False
2023-12-10,12,Winter2,16.8,5.1,11.0,0.2,43.0,8.4,False
2023-12-11,12,Winter2,20.6,5.4,13.0,2.7,47.4,23.6,False
2023-12-12,12,Winter2,17.8,3.6,10.7,0.2,50.3,16.4,True
2023-12-13,12,Winter2,18.6,4.2,11.4,0.1,52.0,9.6,True
2023-12-14,12,Winter2,19.0,7.1,13.0,0.1,48.3,12.9,False
2023-12-15,12,Winter2,22.3,0.8,11.6,0.6,49.2,25.5,True
2023-12-16,12,Winter2,20.2,4.3,12.2,0.5,41.4,13.7,True
2023-12-17,12,Winter2,19.8,5.9,12.8,0.8,42.6,22.9,False
2023-12-18,12,Winter2,21.6,9.0,15.3,0.2,46.5,7.5,False
2023-12-19,12,Winter2,17.7,10.1,13.9,0.8,48.9,20.4,False
2023-12-20,12,Winter2,21.1,9.9,15.5,0.3,47.1,24.4,False
2023-12-21,12,Winter2,20.8,8.9,14.8,1.0,41.3,11.2,False
2023-12-22,12,Winter2,20.8,4.3,12.6,1.3,44.0,11.7,True
2023-12-23,12,Winter2,18.7,6.0,12.4,2.2,52.3,14.3,False
2023-12-24,12,Winter2,18.2,8.3,13.2,0.1,47.1,15.7,False
2023-12-25,12,Winter2,17.3,7.3,12.3,0.0,43.2,12.1,False
2023-12-26,12,Winter2,17.4,7.6,12.5,0.1,38.5,6.5,False
2023-12-27,12,Winter2,17.2,5.5,11.4,2.6,39.7,5.1,False
2023-12-28,12,Winter2,19.8,8.9,14.4,0.2,42.9,19.5,False
2023-12-29,12,Winter2,18.7,6.4,12.6,0.1,43.8,6.9,False
2023-12-30,12,Winter2,20.0,6.6,13.3,0.2,44.9,3.4,False
2023-12-31,12,Winter2,20.2,8.9,14.6,0.3,43.7,11.2,False
2024-01-01,1,Winter,17.1,4.0,10.6,3.2,39.5,10.6,True
2024-01-02,1,Winter,17.1,7.9,12.5,0.3,38.5,21.3,False
2024-01-03,1,Winter,18.8,9.3,14.0,0.3,50.9,3.8,False
2024-01-04,1,Winter,17.8,5.6,11.7,0.4,37.5,17.6,False
2024-01-05,1,Winter,17.6,7.3,12.5,0.1,33.5,12.6,False
2024-01-06,1,Winter,22.8,6.6,14.7,0.2,31.4,10.9,False
2024-01-07,1,Winter,16.4,9.9,13.2,1.4,37.5,13.2,False
2024-01-08,1,Winter,23.6,5.9,14.8,0.6,43.6,12.0,False
2024-01-09,1,Winter,20.2,3.3,11.8,0.2,35.7,6.0,True
2024-01-10,1,Winter,21.6,10.2,15.9,0.7,45.7,6.8,False
2024-01-11,1,Winter,21.5,7.0,14.2,0.1,37.9,16.5,False
2024-01-12,1,Winter,21.0,9.4,15.2,0.8,43.2,4.5,False
2024-01-13,1,Winter,23.2,2.5,12.8,0.5,33.6,10.0,True
2024-01-14,1,Winter,17.8,5.5,11.6,1.3,33.3,8.7,False
2024-01-15,1,Winter,19.7,7.4,13.6,0.0,37.2,6.2,False
2024-01-16,1,Winter,18.4,10.5,14.4,0.3,38.9,15.7,False
2024-01-17,1,Winter,16.8,10.1,13.4,0.3,35.3,13.7,False
2024-01-18,1,Winter,18.9,6.7,12.8,2.1,37.4,20.9,False
2024-01-19,1,Winter,24.1,11.1,17.6,1.3,38.6,17.7,False
2024-01-20,1,Winter,20.1,11.1,15.6,0.6,28.3,9.1,False
2024-01-21,1,Winter,24.5,8.5,16.5,0.3,33.4,12.4,False
2024-01-22,1,Winter,24.8,8.3,16.6,0.3,32.2,8.9,False
2024-01-23,1,Winter,26.7,7.9,17.3,0.5,32.2,11.8,False
2024-01-24,1,Winter,24.6,9.7,17.2,0.2,36.4,4.2,False
2024-01-25,1,Winter,25.6,7.0,16.3,0.4,31.6,20.9,False
2024-01-26,1,Winter,21.6,10.7,16.2,0.6,23.8,19.9,False
2024-01-27,1,Winter,21.5,7.8,14.6,0.4,32.5,6.9,False
2024-01-28,1,Winter,21.8,8.8,15.3,0.4,28.1,9.5,False
2024-01-29,1,Winter,21.3,8.1,14.7,0.2,35.7,9.6,False
2024-01-30,1,Winter,21.7,7.1,14.4,0.2,37.0,4.9,False
2024-01-31,1,Winter,23.0,10.4,16.7,0.2,21.9,10.3,False
2024-02-01,2,Winter,20.7,11.0,15.8,0.6,28.7,14.2,False
2024-02-02,2,Winter,19.0,13.1,16.0,0.5,34.2,3.6,False
2024-02-03,2,Winter,22.6,13.9,18.2,0.1,25.2,18.9,False
2024-02-04,2,Winter,20.6,10.4,15.5,0.5,36.0,21.9,False
2024-02-05,2,Winter,21.0,10.3,15.6,0.4,37.1,22.0,False
2024-02-06,2,Winter,22.0,12.4,17.2,0.0,30.9,16.6,False
2024-02-07,2,Winter,21.6,12.1,16.8,0.2,27.7,9.0,False
2024-02-08,2,Winter,24.7,7.5,16.1,0.3,20.0,6.1,False
2024-02-09,2,Winter,22.3,8.9,15.6,0.2,35.4,10.8,False
2024-02-10,2,Winter,25.1,13.3,19.2,1.6,41.2,15.1,False
2024-02-11,2,Winter,23.3,11.8,17.6,0.2,40.0,2.6,False
2024-02-12,2,Winter,22.9,10.2,16.5,0.4,29.9,27.7,False
2024-02-13,2,Winter,23.5,12.4,18.0,0.6,25.3,21.1,False
2024-02-14,2,Winter,20.7,13.0,16.8,1.1,34.9,18.5,False
2024-02-15,2,Winter,24.2,12.2,18.2,0.3,30.0,20.3,False
2024-02-16,2,Winter,25.3,9.4,17.4,0.0,32.9,9.4,False
2024-02-17,2,Winter,25.7,9.4,17.6,0.3,31.9,11.6,False
2024-02-18,2,Winter,21.2,13.4,17.3,0.9,30.8,3.1,False
2024-02-19,2,Winter,21.0,11.1,16.0,0.0,35.4,13.8,False
2024-02-20,2,Winter,23.1,12.2,17.6,0.7,35.6,5.1,False
2024-02-21,2,Winter,27.1,14.4,20.8,0.3,27.6,0.5,False
2024-02-22,2,Winter,25.0,13.1,19.0,0.4,25.5,5.7,False
2024-02-23,2,Winter,23.1,15.2,19.2,0.0,20.0,11.5,False
2024-02-24,2,Winter,21.9,10.5,16.2,0.2,28.3,13.1,False
2024-02-25,2,Winter,23.6,9.9,16.8,0.1,24.6,13.2,False
2024-02-26,2,Winter,23.6,14.0,18.8,0.1,32.1,17.1,False
2024-02-27,2,Winter,27.2,14.6,20.9,1.0,28.3,8.3,False
2024-02-28,2,Winter,27.5,11.4,19.4,0.2,28.9,8.7,False
2024-02-29,2,Winter,23.5,11.2,17.4,0.8,34.1,22.7,False
2024-03-01,3,Spring,27.3,16.0,21.6,1.5,32.0,17.1,False
2024-03-02,3,Spring,27.3,14.2,20.8,0.2,29.5,18.6,False
2024-03-03,3,Spring,23.8,14.2,19.0,0.3,38.5,37.8,False
2024-03-04,3,Spring,26.1,15.8,21.0,1.3,33.8,25.0,False
2024-03-05,3,Spring,27.1,13.7,20.4,1.0,28.1,26.3,False
2024-03-06,3,Spring,26.9,16.0,21.4,0.3,28.3,31.0,False
2024-03-07,3,Spring,23.4,15.9,19.6,0.4,34.2,13.7,False
2024-03-08,3,Spring,27.2,15.2,21.2,1.0,31.3,11.8,False
2024-03-09,3,Spring,28.4,18.1,23.2,0.6,24.8,2.2,False
2024-03-10,3,Spring,30.4,19.4,24.9,0.0,34.9,18.9,False
2024-03-11,3,Spring,26.1,13.6,19.8,2.0,36.8,25.4,False
2024-03-12,3,Spring,26.5,17.1,21.8,0.3,36.6,13.3,False
2024-03-13,3,Spring,27.4,11.5,19.4,0.1,38.5,4.0,False
2024-03-14,3,Spring,28.6,12.0,20.3,0.9,41.2,6.7,False
2024-03-15,3,Spring,28.3,17.2,22.8,0.5,39.6,4.3,False
2024-03-16,3,Spring,29.5,11.6,20.6,0.6,32.8,12.1,False
2024-03-17,3,Spring,26.2,14.6,20.4,0.5,30.2,17.3,False
2024-03-18,3,Spring,29.4,17.9,23.6,0.1,22.2,20.5,False
2024-03-19,3,Spring,27.3,22.0,24.6,0.1,31.6,20.2,False
2024-03-20,3,Spring,28.7,15.6,22.2,1.1,34.2,3.4,False
2024-03-21,3,Spring,32.6,17.1,24.8,1.7,32.0,8.6,False
2024-03-22,3,Spring,26.5,16.5,21.5,0.1,22.5,5.7,False
2024-03-23,3,Spring,29.0,18.0,23.5,0.6,30.7,11.7,False
2024-03-24,3,Spring,27.1,20.0,23.6,0.4,35.6,21.4,False
2024-03-25,3,Spring,30.2,18.7,24.4,0.0,27.4,5.2,False
2024-03-26,3,Spring,32.1,16.6,24.4,0.6,33.5,25.1,False
2024-03-27,3,Spring,30.5,18.9,24.7,0.4,35.1,15.2,False
2024-03-28,3,Spring,30.1,19.1,24.6,0.2,38.7,5.6,False
2024-03-29,3,Spring,33.2,21.6,27.4,0.8,41.9,5.1,False
2024-03-30,3,Spring,31.4,18.5,25.0,1.4,31.6,3.9,False
2024-03-31,3,Spring,32.5,21.1,26.8,1.1,34.7,1.7,False
2024-04-01,4,Spring,32.5,17.2,24.8,2.1,35.1,27.9,False
2024-04-02,4,Spring,25.5,20.7,23.1,0.1,37.5,16.0,False
2024-04-03,4,Spring,31.2,20.0,25.6,0.5,37.2,17.4,False
2024-04-04,4,Spring,29.4,15.2,22.3,0.3,41.8,16.3,False
2024-04-05,4,Spring,30.1,20.3,25.2,0.4,23.3,24.9,False
2024-04-06,4,Spring,34.8,20.8,27.8,0.0,37.3,41.8,False
2024-04-07,4,Spring,31.3,18.9,25.1,0.3,37.9,4.1,False
2024-04-08,4,Spring,36.0,23.8,29.9,0.3,34.6,14.6,False
2024-04-09,4,Spring,29.6,17.9,23.8,0.3,24.7,20.2,False
2024-04-10,4,Spring,30.4,18.5,24.4,0.3,36.0,16.1,False
2024-04-11,4,Spring,34.2,19.6,26.9,0.2,33.1,13.5,False
2024-04-12,4,Spring,32.2,27.6,29.9,0.2,45.3,21.4,False
2024-04-13,4,Spring,33.6,21.5,27.6,0.2,39.1,3.0,False
2024-04-14,4,Spring,32.9,23.7,28.3,1.2,33.5,25.4,False
2024-04-15,4,Spring,33.0,19.1,26.0,0.8,27.6,19.4,False
2024-04-16,4,Spring,32.9,19.4,26.2,0.4,41.1,1.3,False
2024-04-17,4,Spring,34.0,20.9,27.4,0.3,41.9,24.3,False
2024-04-18,4,Spring,35.1,24.2,29.6,0.5,37.7,12.7,False
2024-04-19,4,Spring,37.2,18.9,28.0,0.7,42.1,18.4,False
2024-04-20,4,Spring,33.7,22.6,28.2,0.0,37.7,28.2,False
2024-04-21,4,Spring,33.4,18.6,26.0,0.2,45.1,3.1,False
2024-04-22,4,Spring,33.3,21.8,27.6,0.9,45.1,4.3,False
2024-04-23,4,Spring,37.5,21.5,29.5,0.5,32.3,6.4,False
2024-04-24,4,Spring,36.0,23.6,29.8,0.2,33.9,4.0,False
2024-04-25,4,Spring,31.0,20.0,25.5,1.0,51.3,17.0,False
2024-04-26,4,Spring,31.1,21.7,26.4,0.2,46.2,9.7,False
2024-04-27,4,Spring,33.4,20.2,26.8,0.0,35.6,13.9,False
2024-04-28,4,Spring,35.7,22.9,29.3,0.1,34.4,19.4,False
2024-04-29,4,Spring,35.3,23.4,29.4,1.1,43.7,42.3,False
2024-04-30,4,Spring,36.5,22.3,29.4,0.2,37.3,5.3,False
2024-05-01,5,Spring,35.3,20.7,28.0,0.4,41.8,12.2,False
2024-05-02,5,Spring,38.5,21.7,30.1,0.2,43.6,11.9,False
2024-05-03,5,Spring,37.4,23.6,30.5,0.6,43.7,10.8,False
2024-05-04,5,Spring,36.1,27.7,31.9,0.5,50.2,14.4,False
2024-05-05,5,Spring,38.4,22.5,30.4,0.1,54.1,12.1,False
2024-05-06,5,Spring,32.9,27.1,30.0,0.1,43.0,10.0,False
2024-05-07,5,Spring,36.2,24.3,30.2,0.4,40.1,15.3,False
2024-05-08,5,Spring,36.7,24.7,30.7,0.0,48.1,8.6,False
2024-05-09,5,Spring,37.8,27.4,32.6,1.1,54.7,10.7,False
2024-05-10,5,Spring,33.3,23.9,28.6,0.5,45.0,6.9,False
2024-05-11,5,Spring,36.3,20.5,28.4,2.7,51.6,7.4,False
2024-05-12,5,Spring,37.7,25.5,31.6,1.1,43.6,7.5,False
2024-05-13,5,Spring,38.0,23.5,30.8,0.6,48.3,13.0,False
2024-05-14,5,Spring,39.5,20.4,30.0,0.5,42.8,7.5,False
2024-05-15,5,Spring,38.7,23.5,31.1,1.5,49.1,7.8,False
2024-05-16,5,Spring,37.2,26.6,31.9,0.4,48.9,19.0,False
2024-05-17,5,Spring,38.8,24.9,31.8,0.8,52.9,20.8,False
2024-05-18,5,Spring,37.1,24.5,30.8,0.3,59.2,7.9,False
2024-05-19,5,Spring,37.9,22.7,30.3,0.5,48.8,13.9,False
2024-05-20,5,Spring,39.3,23.2,31.2,0.7,41.1,14.4,False
2024-05-21,5,Spring,37.7,31.3,34.5,0.7,50.6,2.7,False
2024-05-22,5,Spring,38.6,27.6,33.1,0.7,53.5,3.2,False
2024-05-23,5,Spring,39.8,26.1,33.0,0.3,53.4,15.7,False
2024-05-24,5,Spring,39.4,28.0,33.7,0.4,52.1,5.6,False
2024-05-25,5,Spring,40.5,33.5,37.0,0.4,60.7,15.9,False
2024-05-26,5,Spring,42.8,27.6,35.2,0.1,54.4,10.3,False
2024-05-27,5,Spring,39.6,26.2,32.9,1.6,53.6,5.6,False
2024-05-28,5,Spring,37.4,27.3,32.4,0.1,50.7,21.3,False
2024-05-29,5,Spring,39.4,28.3,33.8,0.4,46.3,9.9,False
2024-05-30,5,Spring,39.3,26.3,32.8,0.9,57.1,8.6,False
2024-05-31,5,Spring,39.7,25.8,32.8,0.0,57.1,13.9,False
2024-06-01,6,Summer,41.5,27.4,34.4,1.4,51.0,16.5,False
2024-06-02,6,Summer,35.2,23.8,29.5,14.1,56.5,7.4,False
2024-06-03,6,Summer,41.6,26.5,34.0,5.5,56.4,17.2,False
2024-06-04,6,Summer,42.4,28.4,35.4,6.7,54.5,3.6,False
2024-06-05,6,Summer,39.8,28.9,34.3,9.2,54.0,13.6,False
2024-06-06,6,Summer,39.9,27.2,33.6,0.8,60.5,12.8,False
2024-06-07,6,Summer,38.3,24.6,31.4,13.2,57.7,14.9,False
2024-06-08,6,Summer,38.8,28.5,33.6,2.0,56.3,20.1,False
2024-06-09,6,Summer,40.2,25.7,33.0,9.9,55.4,21.5,False
2024-06-10,6,Summer,40.1,26.7,33.4,11.3,59.5,38.8,False
2024-06-11,6,Summer,40.3,22.9,31.6,19.2,65.2,17.9,False
2024-06-12,6,Summer,40.2,26.1,33.2,1.1,62.0,9.8,False
2024-06-13,6,Summer,40.7,28.3,34.5,1.3,60.2,19.3,False
2024-06-14,6,Summer,40.5,25.5,33.0,12.4,63.3,20.2,False
2024-06-15,6,Summer,36.9,25.4,31.2,6.6,69.0,20.2,False
2024-06-16,6,Summer,40.6,27.8,34.2,1.0,65.1,4.3,False
2024-06-17,6,Summer,42.7,29.3,36.0,3.3,64.3,24.3,False
2024-06-18,6,Summer,38.9,25.9,32.4,23.2,66.6,12.3,False
2024-06-19,6,Summer,42.0,26.9,34.4,6.1,63.1,16.3,False
2024-06-20,6,Summer,37.2,30.0,33.6,18.9,65.2,23.9,False
2024-06-21,6,Summer,38.9,26.5,32.7,10.7,62.2,15.7,False
2024-06-22,6,Summer,37.7,28.3,33.0,13.7,57.3,10.8,False
2024-06-23,6,Summer,41.7,30.0,35.8,2.5,67.1,15.2,False
2024-06-24,6,Summer,42.2,27.7,35.0,6.2,67.6,21.8,False
2024-06-25,6,Summer,38.8,24.4,31.6,6.4,64.8,9.8,False
2024-06-26,6,Summer,41.3,24.5,32.9,11.4,71.8,5.3,False
2024-06-27,6,Summer,42.2,25.0,33.6,6.1,63.4,7.4,False
2024-06-28,6,Summer,38.8,26.3,32.6,9.9,58.5,24.8,False
2024-06-29,6,Summer,39.1,25.7,32.4,17.5,64.2,9.2,False
2024-06-30,6,Summer,40.3,26.6,33.4,3.6,60.4,8.8,False
2024-07-01,7,Summer,37.1,29.0,33.0,3.5,70.1,14.4,False
2024-07-02,7,Summer,39.0,28.6,33.8,3.0,65.1,8.4,False
2024-07-03,7,Summer,43.0,27.9,35.4,2.9,74.1,16.7,False
2024-07-04,7,Summer,37.7,23.9,30.8,3.6,74.3,17.1,False
2024-07-05,7,Summer,40.3,24.5,32.4,1.3,65.2,19.2,False
2024-07-06,7,Summer,39.6,28.7,34.2,2.4,66.2,7.2,False
2024-07-07,7,Summer,38.2,26.4,32.3,1.2,73.2,8.4,False
2024-07-08,7,Summer,38.9,27.3,33.1,9.6,75.8,15.7,False
2024-07-09,7,Summer,41.9,26.7,34.3,18.2,61.2,12.2,False
2024-07-10,7,Summer,39.5,27.4,33.4,6.9,72.9,11.0,False
2024-07-11,7,Summer,39.7,23.5,31.6,19.1,60.9,2.1,False
2024-07-12,7,Summer,41.4,26.3,33.8,6.0,69.4,5.9,False
2024-07-13,7,Summer,37.6,25.7,31.6,0.4,78.0,11.5,False
2024-07-14,7,Summer,36.0,25.7,30.8,3.0,87.8,21.2,False
2024-07-15,7,Summer,41.6,28.1,34.8,4.3,71.9,22.6,False
2024-07-16,7,Summer,38.2,25.7,32.0,4.7,67.1,11.2,False
2024-07-17,7,Summer,39.7,23.8,31.8,10.6,71.1,13.9,False
2024-07-18,7,Summer,36.3,22.9,29.6,5.3,74.3,14.7,False
2024-07-19,7,Summer,38.5,28.0,33.2,9.3,70.9,8.2,False
2024-07-20,7,Summer,35.4,28.7,32.0,4.1,69.9,4.6,False
2024-07-21,7,Summer,37.7,25.4,31.6,3.5,72.6,9.1,False
2024-07-22,7,Summer,36.2,23.2,29.7,19.6,77.0,7.8,False
2024-07-23,7,Summer,35.6,24.6,30.1,24.1,74.4,13.6,False
2024-07-24,7,Summer,36.7,23.9,30.3,5.6,71.1,14.7,False
2024-07-25,7,Summer,32.6,27.9,30.2,13.9,72.4,10.5,False
2024-07-26,7,Summer,34.7,26.2,30.4,8.1,73.9,13.4,False
2024-07-27,7,Summer,38.5,29.4,34.0,10.8,71.2,10.6,False
2024-07-28,7,Summer,37.6,25.1,31.4,0.1,72.9,10.1,False
2024-07-29,7,Summer,34.6,29.1,31.8,1.3,79.9,9.4,False
2024-07-30,7,Summer,37.7,22.0,29.8,0.6,75.7,25.9,False
2024-07-31,7,Summer,34.8,21.4,28.1,1.4,68.3,7.5,False
2024-08-01,8,Summer,37.9,24.1,31.0,5.1,82.4,10.8,False
2024-08-02,8,Summer,36.1,27.3,31.7,12.1,79.6,15.4,False
2024-08-03,8,Summer,35.5,23.4,29.4,0.4,70.8,3.4,False
2024-08-04,8,Summer,35.9,20.3,28.1,2.0,76.0,9.0,False
2024-08-05,8,Summer,41.1,23.0,32.0,2.9,74.1,3.5,False
2024-08-06,8,Summer,34.3,21.4,27.8,10.0,81.6,2.4,False
2024-08-07,8,Summer,36.1,24.7,30.4,0.6,76.5,6.8,False
2024-08-08,8,Summer,37.1,25.3,31.2,0.2,78.1,10.9,False
2024-08-09,8,Summer,33.5,23.6,28.6,5.4,77.7,17.6,False
2024-08-10,8,Summer,32.1,27.1,29.6,11.0,71.4,10.4,False
2024-08-11,8,Summer,34.0,18.6,26.3,2.3,85.9,9.2,False
2024-08-12,8,Summer,36.5,22.7,29.6,5.6,82.3,14.5,False
2024-08-13,8,Summer,34.2,21.1,27.6,3.6,75.4,23.4,False
2024-08-14,8,Summer,34.3,23.7,29.0,11.9,80.2,6.7,False
2024-08-15,8,Summer,36.4,25.7,31.0,5.4,84.2,12.1,False
2024-08-16,8,Summer,32.8,19.6,26.2,24.8,79.7,3.1,False
2024-08-17,8,Summer,34.1,24.6,29.4,12.8,87.3,20.7,False
2024-08-18,8,Summer,31.1,21.5,26.3,15.6,94.2,11.8,False
2024-08-19,8,Summer,34.7,21.1,27.9,1.0,79.1,6.0,False
2024-08-20,8,Summer,34.3,21.7,28.0,4.3,76.8,9.6,False
2024-08-21,8,Summer,35.3,23.3,29.3,8.2,74.9,11.6,False
2024-08-22,8,Summer,31.3,21.9,26.6,25.7,68.8,8.7,False
2024-08-23,8,Summer,33.0,23.3,28.2,0.4,86.1,14.7,False
2024-08-24,8,Summer,30.7,19.6,25.2,3.5,78.2,16.7,False
2024-08-25,8,Summer,32.6,20.0,26.3,5.2,84.3,2.0,False
2024-08-26,8,Summer,35.9,21.0,28.4,2.1,85.4,10.3,False
2024-08-27,8,Summer,32.1,21.9,27.0,2.2,74.6,16.6,False
2024-08-28,8,Summer,29.9,16.4,23.2,2.6,75.3,16.0,False
2024-08-29,8,Summer,31.1,23.1,27.1,16.3,88.7,13.9,False
2024-08-30,8,Summer,29.1,23.4,26.2,1.6,79.6,18.5,False
2024-08-31,8,Summer,29.5,20.3,24.9,1.0,76.7,9.3,False
2024-09-01,9,Monsoon,33.3,20.5,26.9,0.2,74.7,21.1,False
2024-09-02,9,Monsoon,28.9,17.6,23.2,21.5,79.2,3.8,False
2024-09-03,9,Monsoon,32.3,18.3,25.3,1.7,87.4,7.2,False
2024-09-04,9,Monsoon,31.5,19.4,25.4,5.5,83.3,3.4,False
2024-09-05,9,Monsoon,30.2,18.3,24.2,11.0,80.7,12.5,False
2024-09-06,9,Monsoon,31.6,18.2,24.9,7.1,87.7,16.5,False
2024-09-07,9,Monsoon,29.1,14.8,22.0,3.0,86.6,10.3,False
2024-09-08,9,Monsoon,32.5,18.3,25.4,0.2,81.2,8.0,False
2024-09-09,9,Monsoon,29.2,20.0,24.6,2.5,93.4,7.6,False
2024-09-10,9,Monsoon,29.7,18.1,23.9,22.8,78.2,14.5,False
2024-09-11,9,Monsoon,29.3,23.5,26.4,0.4,84.8,10.9,False
2024-09-12,9,Monsoon,31.5,18.2,24.8,7.9,77.2,26.6,False
2024-09-13,9,Monsoon,31.0,15.8,23.4,5.3,83.6,13.9,False
2024-09-14,9,Monsoon,24.5,16.6,20.6,0.4,77.7,15.5,False
2024-09-15,9,Monsoon,30.1,17.0,23.6,5.5,81.1,3.6,False
2024-09-16,9,Monsoon,25.9,16.1,21.0,4.8,90.7,28.4,False
2024-09-17,9,Monsoon,28.6,15.1,21.8,1.6,83.3,9.5,False
2024-09-18,9,Monsoon,28.9,14.2,21.5,1.2,80.8,30.0,False
2024-09-19,9,Monsoon,28.2,16.0,22.1,0.1,74.4,9.6,False
2024-09-20,9,Monsoon,29.7,17.4,23.5,22.6,79.0,19.2,False
2024-09-21,9,Monsoon,30.0,21.2,25.6,3.4,72.9,1.2,False
2024-09-22,9,Monsoon,26.9,14.4,20.6,18.7,82.2,10.4,False
2024-09-23,9,Monsoon,26.6,15.2,20.9,7.1,81.9,8.3,False
2024-09-24,9,Monsoon,28.0,15.7,21.8,10.6,76.5,7.5,False
2024-09-25,9,Monsoon,24.8,17.3,21.0,15.5,85.5,9.0,False
2024-09-26,9,Monsoon,26.8,13.8,20.3,1.2,84.6,8.9,False
2024-09-27,9,Monsoon,30.2,16.1,23.2,4.2,77.5,13.5,False
2024-09-28,9,Monsoon,24.4,15.4,19.9,2.3,79.4,7.1,False
2024-09-29,9,Monsoon,26.5,15.3,20.9,7.0,73.4,10.3,False
2024-09-30,9,Monsoon,25.8,14.1,20.0,0.2,74.8,6.6,False
2024-10-01,10,Monsoon,30.9,17.2,24.0,0.3,70.5,8.1,False
2024-10-02,10,Monsoon,25.6,13.6,19.6,0.2,73.3,18.1,False
2024-10-03,10,Monsoon,25.6,16.0,20.8,0.1,74.9,0.1,False
2024-10-04,10,Monsoon,24.3,15.7,20.0,0.3,66.9,23.3,False
2024-10-05,10,Monsoon,26.2,12.4,19.3,0.3,77.8,9.5,False
2024-10-06,10,Monsoon,26.6,16.0,21.3,0.2,79.8,10.2,False
2024-10-07,10,Monsoon,24.1,12.1,18.1,0.4,74.3,24.1,False
2024-10-08,10,Monsoon,27.7,13.5,20.6,0.1,60.6,12.0,False
2024-10-09,10,Monsoon,26.1,16.8,21.5,0.7,72.6,24.6,False
2024-10-10,10,Monsoon,27.1,10.7,18.9,0.8,66.6,11.1,False
2024-10-11,10,Monsoon,24.6,12.6,18.6,1.1,70.2,3.1,False
2024-10-12,10,Monsoon,25.6,12.3,19.0,0.5,80.2,9.9,False
2024-10-13,10,Monsoon,24.5,10.9,17.7,0.2,60.5,11.8,False
2024-10-14,10,Monsoon,27.7,9.8,18.8,1.4,68.3,22.6,False
2024-10-15,10,Monsoon,24.8,12.2,18.5,0.4,76.2,19.2,False
2024-10-16,10,Monsoon,24.5,11.2,17.8,0.3,68.2,3.3,False
2024-10-17,10,Monsoon,23.4,11.5,17.4,0.1,67.5,12.0,False
2024-10-18,10,Monsoon,23.1,12.8,18.0,0.4,81.2,20.9,False
2024-10-19,10,Monsoon,24.5,15.2,19.8,1.4,72.6,18.5,False
2024-10-20,10,Monsoon,25.5,11.4,18.4,0.3,75.1,5.0,False
2024-10-21,10,Monsoon,22.3,8.9,15.6,1.2,72.5,16.1,False
2024-10-22,10,Monsoon,23.8,10.4,17.1,0.9,70.5,23.9,False
2024-10-23,10,Monsoon,23.8,13.5,18.6,1.7,75.7,16.5,False
2024-10-24,10,Monsoon,24.0,9.1,16.6,0.8,78.5,21.8,False
2024-10-25,10,Monsoon,19.7,11.7,15.7,0.2,60.2,19.1,False
2024-10-26,10,Monsoon,21.1,15.2,18.2,0.9,68.1,12.6,False
2024-10-27,10,Monsoon,20.1,8.8,14.4,0.1,67.7,10.1,False
2024-10-28,10,Monsoon,22.8,12.6,17.7,0.0,65.4,8.0,False
2024-10-29,10,Monsoon,20.8,7.0,13.9,0.4,72.1,6.1,False
2024-10-30,10,Monsoon,21.5,8.2,14.8,0.7,68.1,7.0,False
2024-10-31,10,Monsoon,19.9,10.8,15.4,1.3,76.0,19.3,False
2024-11-01,11,Monsoon,21.4,9.3,15.4,0.0,71.5,9.4,False
2024-11-02,11,Monsoon,19.8,5.2,12.5,0.3,72.4,18.1,False
2024-11-03,11,Monsoon,23.5,7.9,15.7,0.5,59.2,18.0,False
2024-11-04,11,Monsoon,22.8,9.3,16.0,0.2,60.8,12.7,False
2024-11-05,11,Monsoon,22.0,3.9,13.0,0.7,60.8,20.6,True
2024-11-06,11,Monsoon,21.0,9.4,15.2,0.1,70.7,11.1,False
2024-11-07,11,Monsoon,17.4,8.3,12.8,1.1,58.8,17.4,False
2024-11-08,11,Monsoon,20.4,11.2,15.8,0.8,58.5,23.9,False
2024-11-09,11,Monsoon,19.7,12.6,16.2,0.2,57.2,13.7,False
2024-11-10,11,Monsoon,21.6,9.7,15.6,0.3,76.2,11.9,False
2024-11-11,11,Monsoon,22.3,9.0,15.6,0.1,61.3,26.9,False
2024-11-12,11,Monsoon,21.6,8.3,15.0,1.2,64.2,24.3,False
2024-11-13,11,Monsoon,23.4,11.7,17.5,0.3,55.5,37.7,False
2024-11-14,11,Monsoon,19.6,7.4,13.5,0.2,65.6,11.9,False
2024-11-15,11,Monsoon,19.4,10.3,14.8,1.0,51.5,14.6,False
2024-11-16,11,Monsoon,22.6,7.3,15.0,0.3,55.0,22.7,False
2024-11-17,11,Monsoon,20.8,6.6,13.7,0.0,55.8,5.3,False
2024-11-18,11,Monsoon,19.9,9.2,14.6,0.5,60.2,13.6,False
2024-11-19,11,Monsoon,24.0,10.2,17.1,0.1,54.7,16.1,False
